epoch,train_loss,train_recon,train_kl,train_feller,train_arbitrage,val_loss,val_recon,val_kl,val_feller,val_arbitrage,lr
493,1.2095969772338868,0.7291375875473023,3.6689629154205323,0.0012691663355799392,0.056146989345550534,,,,,,0.000125
494,1.148916235923767,0.7292378282546997,3.7105248947143554,0.0011534899927210063,0.023736222341656683,,,,,,0.000125
495,1.232993727684021,0.7480725016593933,3.6771532554626463,0.001084681327920407,0.0580605993270874,,,,,,0.000125
496,1.1212145948410035,0.6324880537986756,3.6350738563537597,0.001143232133355923,0.06203796169906855,,,,,,0.000125
497,1.2716565723419189,0.7715025815963745,3.6457438640594484,0.0011854669339954854,0.06719705991446973,,,,,,0.000125
498,1.24734521484375,0.7593478937149047,3.633024799346924,0.0011102310745045544,0.061792302787303924,,,,,,0.000125
499,1.265369281768799,0.7535219597816467,3.615703531265259,0.002031975554258679,0.07412250280380249,,,,,,0.000125
500,1.2345974073410033,0.6976887545585633,3.564781593322754,0.003018286734819412,0.08870610153675079,,,,,,0.000125
501,1.2843634634017944,0.7730907230377198,3.6318933296203615,0.002163963122293353,0.07295971703529358,,,,,,0.000125
502,1.3222273302078247,0.7873637237548828,3.6465144882202147,0.0017897938787937164,0.08421118867397308,,,,,,0.000125
503,1.1607141819000244,0.6934483952522278,3.6603757934570313,0.000739214722532779,0.05024449014663696,,,,,,0.000125
504,1.2489089193344116,0.7539830574989319,3.6610665302276613,0.0009567837485810742,0.06393121910095215,,,,,,0.000125
505,1.2457477598190307,0.689639684677124,3.6497467918395996,0.0010424407841637731,0.0950454763174057,,,,,,0.000125
506,1.3263740062713623,0.74977920627594,3.6661718559265135,0.0017250028998823837,0.10412627452611924,,,,,,0.000125
507,1.214691198348999,0.6781413049697876,3.660378271102905,0.0015103541165590287,0.08450084972381591,,,,,,0.000125
508,1.212376214981079,0.7107391996383667,3.650493871688843,0.0007302473094314337,0.06792868417501449,,,,,,0.000125
509,1.2470572490692138,0.6968752746582031,3.716949094772339,0.0014341815998777747,0.08852642300724983,,,,,,0.000125
510,1.3587779903411865,0.725372507095337,3.652430694580078,0.0009536814885213971,0.13360438203811645,,,,,,0.000125
511,1.2983534860610961,0.7058750791549683,3.628690378189087,0.001382778201252222,0.11411329883337021,,,,,,0.000125
512,1.1560013971328735,0.6714661436080933,3.686796579360962,0.0018310333602130414,0.057012280106544494,,,,,,0.000125
513,1.168487446784973,0.7181383471488952,3.5952343444824217,0.0016962399235926568,0.04456471586227417,,,,,,0.000125
514,1.3082840251922607,0.7783010258674622,3.636959499359131,0.0013699256833642722,0.08245856332778931,,,,,,0.000125
515,1.244456280708313,0.7208218851089477,3.6569313735961915,0.0012405640920624137,0.07835034656524659,,,,,,0.000125
516,1.298731478691101,0.6980954051017761,3.640617280960083,0.0008264078679494559,0.11787396401166916,,,,,,0.000125
517,1.2491147994995118,0.7408113942146302,3.667297664642334,0.002086077689193189,0.06974378478527068,,,,,,0.000125
518,1.2754585981369018,0.7531944651603699,3.591129373550415,0.0007081345438491553,0.08122153034806251,,,,,,0.000125
519,1.3231076669692994,0.7609638442993164,3.680768087387085,0.0017164836251176894,0.09617525386810302,,,,,,0.000125
520,1.272198118209839,0.69889617395401,3.612222007751465,0.001886137120425701,0.10509679585695267,,,,,,0.000125
521,1.2051845245361328,0.6848533253669739,3.618890691757202,0.0012501447796821595,0.07859598976373673,,,,,,0.000125
522,1.2670675582885742,0.7116438236236572,3.658588529586792,0.0018736976184882223,0.09384559726715087,,,,,,0.000125
523,1.202888069152832,0.7110468339920044,3.6428431644439696,0.0012309505220036954,0.06316300129890443,,,,,,0.000125
524,1.2532879071235656,0.7343500123023987,3.6053462772369387,0.0015444774952484296,0.07842939233779907,,,,,,0.000125
525,1.2087090282440185,0.687786645412445,3.641249240875244,0.0014384495285339654,0.07767951571941376,,,,,,0.000125
526,1.237642951965332,0.704400933265686,3.6072024955749513,0.001218784430064261,0.085651496052742,,,,,,0.000125
527,1.2593199329376221,0.7351934261322022,3.6202158126831057,0.0010370647963136434,0.08053393196096295,,,,,,0.000125
528,1.197514060974121,0.6693020606040955,3.6408862953186034,0.0015230033916886895,0.08130017185211182,,,,,,0.000125
529,1.228941611289978,0.6911065368652344,3.626648593902588,0.0005346403294242918,0.08731778109073639,,,,,,0.000125
530,1.296929850578308,0.7087457098960877,3.653862781524658,0.0012707899433444254,0.11076354503631591,,,,,,0.000125
531,1.2622648277282715,0.7185441517829895,3.6548046283721924,0.0019103803281614092,0.08816489571332932,,,,,,0.000125
532,1.2892536792755127,0.7274482111930847,3.6701321144104004,0.001415196681395173,0.09668853020668029,,,,,,0.000125
533,1.2116637878417968,0.678434506893158,3.6418711738586427,0.0010108492864528671,0.08401565194129944,,,,,,0.000125
534,1.3331883916854859,0.7425572862625122,3.6167260150909426,0.0017049541976302861,0.11362677824497223,,,,,,0.000125
535,1.38441676902771,0.766580307006836,3.649859884262085,0.001416502100386424,0.12571698125451802,,,,,,6.25e-05
536,1.3080799407958985,0.7508700098991394,3.6529704875946045,0.002228328626602888,0.09484228420257568,,,,,,6.25e-05
537,1.2673266458511352,0.7348748526573181,3.6511455192565916,0.0011246220085304231,0.08310630130767822,,,,,,6.25e-05
538,1.2448791608810426,0.6963884372711182,3.6941873893737793,0.0008806591887259856,0.0890956975221634,,,,,,6.25e-05
539,1.2328880577087402,0.6969454774856567,3.6399112796783446,0.0012674973122193478,0.08534197890758514,,,,,,6.25e-05
540,1.2853683109283447,0.7395890550613403,3.679349275588989,0.0014231436965055763,0.08821061480045318,,,,,,6.25e-05
541,1.205870225906372,0.7031115865707398,3.7056636981964113,0.0010918407475110144,0.06555021715164185,,,,,,6.25e-05
542,1.1166935443878174,0.690294723033905,3.6330975227355955,0.0007626542523503304,0.031163205146789552,,,,,,6.25e-05
543,1.3408713989257812,0.7556255950927734,3.628166259765625,0.001795245435088873,0.110316969871521,,,,,,6.25e-05
544,1.2696647577285767,0.7584467916488647,3.602835973739624,0.0023141631800681355,0.07431008505821228,,,,,,6.25e-05
545,1.1938653078079224,0.7438923635482788,3.6038434047698975,0.0010832202173769474,0.04425267744064331,,,,,,6.25e-05
546,1.2911320924758911,0.7123548150062561,3.6690357475280764,0.0007262066476978362,0.10557374399900436,,,,,,6.25e-05
547,1.2086998081207276,0.7032165284156799,3.6515498600006104,0.0017300830017775296,0.06929908728599549,,,,,,6.25e-05
548,1.2368990230560302,0.729171793937683,3.6469090995788576,0.0013285595122724772,0.0708538784980774,,,,,,6.25e-05
549,1.2371015119552613,0.7084284887313843,3.663903907775879,0.001684234113432467,0.08029920011758804,,,,,,6.25e-05
550,1.238234338760376,0.7203588309288025,3.6646409873962402,0.0016162004978395998,0.07489761286973953,,,,,,6.25e-05
551,1.2271133413314819,0.7069712777137757,3.638126504898071,0.0010927483625710012,0.07761833119392395,,,,,,6.25e-05
552,1.257239294052124,0.7325459384918213,3.640867757797241,0.001291443843045272,0.07965756905078888,,,,,,6.25e-05
553,1.2775744228363037,0.738759313583374,3.6209927978515624,0.0013404351910576225,0.08768770062923431,,,,,,6.25e-05
554,1.1886692199707032,0.6809503331184387,3.713817573547363,0.0005596442064270377,0.06788873708248139,,,,,,6.25e-05
555,1.3236467666625977,0.7390038757324219,3.658999328613281,0.0019893828742206096,0.10837678796052932,,,,,,6.25e-05
556,1.2691641521453858,0.741273636341095,3.6394427909851075,0.0008571308929240331,0.0815445603132248,,,,,,6.25e-05
557,1.3600106267929077,0.7832871618270874,3.6603253860473632,0.0006931612981716171,0.10499887990951538,,,,,,6.25e-05
558,1.1932369813919068,0.7096928238868714,3.650650701522827,0.0007097293697297573,0.0588846840262413,,,,,,6.25e-05
559,1.1927796630859375,0.6836569213867187,3.6735111141204833,0.0010135590141871944,0.0703790225982666,,,,,,6.25e-05
560,1.2344249949455262,0.7021483507156372,3.681908842086792,0.002759517487604171,0.08066312122344971,,,,,,6.25e-05
561,1.1746729459762573,0.6908509893417358,3.691098539352417,0.0011739393789321185,0.056769081950187684,,,,,,6.25e-05
562,1.3034933156967163,0.7631710348129273,3.6249722366333006,0.0011265450529754162,0.08834925991296769,,,,,,6.25e-05
563,1.3188458967208863,0.6970839490890502,3.669152015686035,0.001843476063106209,0.12650162082910538,,,,,,6.25e-05
564,1.2211102266311646,0.7379956350326539,3.665921562194824,0.002430333751020953,0.05704604840278626,,,,,,6.25e-05
565,1.1210687856674195,0.6699674739837647,3.6800371780395507,0.0011261728517711162,0.0409857175834477,,,,,,6.25e-05
566,1.2724832553863525,0.7625172019004822,3.6575606441497803,0.001623304115695646,0.07129332947731018,,,,,,6.25e-05
567,1.185550456047058,0.6597938380241394,3.6586027793884277,0.0018461731243878603,0.07902506628632545,,,,,,6.25e-05
568,1.2161713981628417,0.6664021043777466,3.597031135559082,0.0010826343586668372,0.09449177837371826,,,,,,6.25e-05
569,1.1313172187805176,0.6775078201293945,3.678295711517334,0.0013511619773926213,0.04231430864334106,,,,,,6.25e-05
570,1.2975567951202394,0.7293574237823486,3.616231052398682,0.0011047317418269812,0.10273575992882251,,,,,,6.25e-05
571,1.2630984115600585,0.7292565026283264,3.6867589626312256,0.0010185467735864223,0.08207372093200684,,,,,,6.25e-05
572,1.2827667856216431,0.7311333465576172,3.696316255569458,0.0020747331379097887,0.08996353197097778,,,,,,6.25e-05
573,1.2457110662460327,0.7479802231788635,3.614970073699951,0.001299232104793191,0.06746730136871337,,,,,,6.25e-05
574,1.2985316610336304,0.7350841541290283,3.6428360862731934,0.0023140866570174694,0.09842490303516388,,,,,,6.25e-05
575,1.2473401613235473,0.7469312767982483,3.652365835189819,0.0013051574639976024,0.06693358892202378,,,,,,6.25e-05
576,1.1618213720321655,0.6723758873939514,3.6112430419921875,0.002395771289244294,0.06296268939971923,,,,,,6.25e-05
577,1.2638911743164063,0.7142635717391967,3.628879934310913,0.0009912361492752098,0.09287417149543763,,,,,,6.25e-05
578,1.2880591850280763,0.7061534504890442,3.7020879096984864,0.0019567500837147237,0.10487009692192077,,,,,,6.25e-05
579,1.2984055643081664,0.7500653758049011,3.6417538661956788,0.0014430417576804758,0.09136087656021118,,,,,,6.25e-05
580,1.3092034149169922,0.740713945388794,3.638823974609375,0.0014512429726310074,0.10157790760323405,,,,,,6.25e-05
581,1.2427941370010376,0.6969541501998902,3.6646685886383055,0.002296340621658601,0.0885383786559105,,,,,,6.25e-05
582,1.205419882774353,0.7358216805458069,3.617011047363281,0.0008522940129041672,0.05352239036560059,,,,,,6.25e-05
583,1.1626898040771485,0.6936130752563476,3.6435703811645506,0.0019046753947623075,0.05140752232074738,,,,,,6.25e-05
584,1.2487256298065186,0.7062129144668579,3.66094753074646,0.00082423185557127,0.087796855032444,,,,,,6.25e-05
585,1.2325133562088013,0.7028542490005493,3.640062889099121,0.002709496024996042,0.08147164633870124,,,,,,6.25e-05
586,1.2440093631744384,0.6897961478233338,3.6705300674438477,0.0008290271486985147,0.09316557624936103,,,,,,3.125e-05
587,1.126624457359314,0.6522782521247864,3.661393980026245,0.0014990666913799941,0.05335385894775391,,,,,,3.125e-05
588,1.1961794834136963,0.6958084044456482,3.6689544372558593,0.00097226950712502,0.06625167179107666,,,,,,3.125e-05
589,1.2102120141983033,0.6824080648422242,3.65052197265625,0.0012631526917684824,0.08074429774284363,,,,,,3.125e-05
590,1.301819122314453,0.7415046768188477,3.6490816402435304,0.0009380185129120946,0.09723412799835206,,,,,,3.125e-05
591,1.213292914390564,0.7331429719924927,3.622776611328125,0.0012380846785381436,0.058317088186740876,,,,,,3.125e-05
592,1.3212496271133423,0.7395044121742248,3.6501659164428713,0.0031792956022545695,0.10677467358112336,,,,,,3.125e-05
593,1.2929769654273986,0.7904871792793274,3.6589869422912598,0.0009959691711701453,0.06779756641387939,,,,,,3.125e-05
594,1.252907859802246,0.708132894039154,3.649234687805176,0.000888151119928807,0.08948165273666382,,,,,,3.125e-05
595,1.2310235548019408,0.7407958583831787,3.6347540340423583,0.0005051255472935736,0.06312356030941009,,,,,,3.125e-05
596,1.270225061416626,0.7114446325302124,3.640004108428955,0.00126822876278311,0.09675588768720626,,,,,,3.125e-05
597,1.1394488677978516,0.6391373543739319,3.649866916656494,0.0010897061359137297,0.06711755514144897,,,,,,3.125e-05
598,1.2649217081069946,0.6831992635726929,3.617750144958496,0.0015604596175253392,0.10919347536563874,,,,,,3.125e-05
599,1.1563909378051758,0.7233283929824829,3.6149469108581544,0.0006182306068949401,0.03547480297088623,,,,,,3.125e-05
600,1.0565886211395263,0.6778069319725036,3.5780795803070067,0.001027128532412462,0.00997329831123352,,,,,,3.125e-05
601,1.1684362869262694,0.6851319274902343,3.688526134490967,0.0010565045546827604,0.056697626292705534,,,,,,3.125e-05
602,1.1947343444824219,0.7291007590293884,3.6532612533569337,0.0007422272730618715,0.04978260898590088,,,,,,3.125e-05
603,1.2609788608551025,0.7162513246536255,3.636951440811157,0.0016096894540823996,0.08971132833510637,,,,,,3.125e-05
604,1.143813901424408,0.6813831996917724,3.653469331741333,0.0011037163604050875,0.04799000501632691,,,,,,3.125e-05
605,1.235924753189087,0.7385140562057495,3.622444751739502,0.0010619355752132832,0.06705213516950607,,,,,,3.125e-05
606,1.316317455291748,0.7157477130889892,3.6459106788635256,0.0015472084153443574,0.1172156970500946,,,,,,3.125e-05
607,1.2392847275733947,0.707387855052948,3.6197576484680174,0.000881160520017147,0.08451995611190796,,,,,,3.125e-05
608,1.2341513833999633,0.6952611985206604,3.601525363922119,0.0029560063425451517,0.08789080810546875,,,,,,3.125e-05
609,1.1987088632583618,0.7275798206329346,3.6429922122955323,0.0010128073722589761,0.05290849912166595,,,,,,3.125e-05
610,1.2280784931182862,0.7315046744346618,3.6437746543884275,0.0016074481839314103,0.06529444694519043,,,,,,3.125e-05
611,1.2520913429260254,0.695047218322754,3.6398106651306152,0.0015496914610266686,0.09575669050216674,,,,,,3.125e-05
612,1.359526309967041,0.7208346333503723,3.6764428634643553,0.000995287206955254,0.13502604949474334,,,,,,3.125e-05
613,1.1365708436965942,0.6927507939338684,3.661965814590454,0.0011796507402323186,0.038221897304058075,,,,,,3.125e-05
614,1.0953915348052978,0.6852271447181701,3.687592845916748,0.0017540537063032388,0.01982551860809326,,,,,,3.125e-05
615,1.2918969230651856,0.7422406749725342,3.6283838596343996,0.0018731704368256032,0.09247233891487122,,,,,,3.125e-05
616,1.2982820415496825,0.8056360449790955,3.6563839015960693,0.001349453378119506,0.06282907915115356,,,,,,3.125e-05
617,1.2302903709411621,0.685538857460022,3.5927450790405273,0.001024325603619218,0.09222634422779083,,,,,,3.125e-05
618,1.2091881828308106,0.6807162494659423,3.658650066375732,0.0016586803550017067,0.08047410708665848,,,,,,3.125e-05
619,1.1858882761001588,0.6660960922241211,3.6379506797790526,0.0007913395399227739,0.07760290014743805,,,,,,3.125e-05
620,1.2538820734024048,0.7771902928352356,3.6268323307037353,0.0011052594624925405,0.056451650977134706,,,,,,3.125e-05
621,1.1790561256408691,0.7177505550384522,3.6743956718444823,0.0008727488976437599,0.0464966299533844,,,,,,3.125e-05
622,1.264633101940155,0.6781999154090881,3.656944812774658,0.0014416686855256557,0.10964851951599121,,,,,,3.125e-05
623,1.2858645238876343,0.7342319512367248,3.6229437770843504,0.001150413473136723,0.09409388291835785,,,,,,3.125e-05
624,1.29358167552948,0.7336913595199585,3.5928941745758056,0.0004849403030239046,0.10005798590183258,,,,,,3.125e-05
625,1.2428157482147217,0.7248984742164611,3.6057883281707763,0.0017525577153428458,0.07779292535781861,,,,,,3.125e-05
626,1.287555383682251,0.7240464019775391,3.6228420658111573,0.0014492962234653533,0.09988772487640381,,,,,,3.125e-05
627,1.2382043113708496,0.6693025283813476,3.6168099727630616,0.0021263058371841907,0.10254722332954407,,,,,,3.125e-05
628,1.1649598388671876,0.6809526886940003,3.691510555267334,0.0009979544696398078,0.056929073691368105,,,,,,3.125e-05
629,1.2508913459777833,0.7552178807258606,3.633730266571045,0.0011318630716996268,0.06558429765701294,,,,,,3.125e-05
630,1.1739612646102906,0.6802280530929565,3.614969654083252,0.0012679436863400043,0.06548413753509522,,,,,,3.125e-05
631,1.216070297241211,0.7067909483909607,3.6700517616271973,0.0005799119195435196,0.07084710764884948,,,,,,3.125e-05
632,1.356944330215454,0.8114726390838624,3.6523666343688963,0.0019925869069993495,0.08912122017145156,,,,,,3.125e-05
633,1.2193221321105958,0.7380497837066651,3.601210729598999,0.0009835993759334087,0.06008384132385254,,,,,,3.125e-05
634,1.3200097522735597,0.8286802396774292,3.6579102172851563,0.0010489545436576009,0.06224478006362915,,,,,,3.125e-05
635,1.2232220935821534,0.6815318279266357,3.6416167182922363,0.0008352051379624754,0.0883466872125864,,,,,,3.125e-05
636,1.3773784742355346,0.7955957956314087,3.600284481048584,0.0026807205192744734,0.10953675711154938,,,,,,3.125e-05
637,1.2262966461181641,0.7107600026130676,3.605059352874756,0.0018531442526727915,0.07658879527449608,,,,,,3.125e-05
638,1.2612446908950805,0.7432752819061279,3.654845691680908,0.0017922944928286597,0.07534627509117127,,,,,,3.125e-05
639,1.1748557109832765,0.6406297636032104,3.6826259670257566,0.0008404444782063365,0.08256146550178528,,,,,,3.125e-05
640,1.2674917469024658,0.7523497862815857,3.656422283172607,0.0013800416104495525,0.07405984020233154,,,,,,3.125e-05
641,1.232798749923706,0.7277944746017456,3.6716259059906005,0.0030603910349309444,0.06739063727855682,,,,,,3.125e-05
642,1.228497908592224,0.7620274066925049,3.6338039836883547,0.001098057201015763,0.050996018692851065,,,,,,3.125e-05
643,1.1363552570343018,0.6793824982643127,3.6241491298675537,0.0011385190840665018,0.04670966577529907,,,,,,3.125e-05
644,1.2539883909225464,0.7086545548439026,3.6160152339935303,0.0009761122758500278,0.091378098487854,,,,,,3.125e-05
645,1.2790240859985351,0.7459766263961792,3.6602058086395264,0.00123215701431036,0.08289735543727875,,,,,,3.125e-05
646,1.1436613111495972,0.6700987076759338,3.6517218017578124,0.0010038245487958193,0.05369328129291535,,,,,,3.125e-05
647,1.2141738052368165,0.7564965877532959,3.612896541595459,0.0014473745891591535,0.047470099300146104,,,,,,3.125e-05
648,1.2563167657852172,0.6429869813919067,3.674348197937012,0.0018816968165338039,0.12200662815570831,,,,,,3.125e-05
649,1.327992932319641,0.7572552857398986,3.6185749225616455,0.0014672142083290965,0.10370646476745606,,,,,,3.125e-05
650,1.2036878643035889,0.7089295558929444,3.611774835586548,0.0014640231542289257,0.06605840730667115,,,,,,3.125e-05
651,1.156958396911621,0.675928087234497,3.707548776626587,0.000685511221177876,0.05479494613409042,,,,,,1.5625e-05
652,1.2866340017318725,0.6832739586830139,3.6510772914886473,0.0014298243205994369,0.11841123580932617,,,,,,1.5625e-05
653,1.2080020027160645,0.7137533931732177,3.629921070098877,0.0009219254017807544,0.06516729468107224,,,,,,1.5625e-05
654,1.306096206665039,0.7594539775848389,3.673433237075806,0.0014240121226757765,0.08893745923042297,,,,,,1.5625e-05
655,1.2021635088920593,0.7422556486129761,3.677878650665283,0.001334949714364484,0.04539251780509949,,,,,,1.5625e-05
656,1.2921637659072875,0.7693983836174011,3.625288995742798,0.0016466814801096917,0.07929489898681641,,,,,,1.5625e-05
657,1.435025273323059,0.7370969552993775,3.641823528289795,0.0009715916998684406,0.1663871821165085,,,,,,1.5625e-05
658,1.2424748106002808,0.7414529819488526,3.6085451068878176,0.000855945244198665,0.06965567010641098,,,,,,1.5625e-05
659,1.1610699443817138,0.6742822055816651,3.648556583404541,0.0009926698245108128,0.060469685077667236,,,,,,1.5625e-05
660,1.2434114551544189,0.7213221583366394,3.6347372188568117,0.0012289900071918965,0.0786932914853096,,,,,,1.5625e-05
661,1.240455430984497,0.7096422166824341,3.6544641036987304,0.000963144931941315,0.0822018232345581,,,,,,1.5625e-05
662,1.1960898523330687,0.7117844262123108,3.6675443420410154,0.0018427815415197983,0.0578541060090065,,,,,,1.5625e-05
663,1.1445107049942016,0.6886022434234619,3.6115423393249513,0.0002886972937267274,0.04723274147510528,,,,,,1.5625e-05
664,1.2188584098815918,0.6945829443931579,3.634608419418335,0.0010698792971670628,0.07987236893177033,,,,,,1.5625e-05
665,1.3197327003479005,0.7746133298873902,3.654109588623047,0.0012099514501169324,0.08924922847747803,,,,,,1.5625e-05
666,1.1948960990905761,0.7494914674758911,3.6224881801605227,0.0005206754729151726,0.041317577242851254,,,,,,1.5625e-05
667,1.2975342082977295,0.7108762516975403,3.677805269241333,0.001143452653195709,0.10886699962615967,,,,,,1.5625e-05
668,1.19272686958313,0.6508152894973754,3.63701637840271,0.0011209020257811062,0.08854451656341553,,,,,,1.5625e-05
669,1.2070960321426392,0.6907909979820251,3.6096106662750245,0.0011459239488467573,0.07709901334345341,,,,,,1.5625e-05
670,1.2361439504623413,0.7122495727539062,3.6550091285705566,0.002274172252975404,0.07805965149402619,,,,,,1.5625e-05
671,1.3198417959213258,0.7625751099586486,3.6073905715942383,0.0015679315712768586,0.09747984600067139,,,,,,1.5625e-05
672,1.267170308113098,0.7528220458030701,3.6243852252960207,0.0016729357223957777,0.07511838912963867,,,,,,1.5625e-05
673,1.2213392763137818,0.7339631071090699,3.646052541732788,0.0007650452242232859,0.0610029411315918,,,,,,1.5625e-05
674,1.1632454195022583,0.6630979394912719,3.627947509765625,0.0012149940179660916,0.06806884765625,,,,,,1.5625e-05
675,1.2875172719955443,0.6890650911331176,3.635682195663452,0.001783319801092148,0.116550308406353,,,,,,1.5625e-05
676,1.2221675453186036,0.6719505143165588,3.655094289779663,0.0012588054407387972,0.09172439789772034,,,,,,1.5625e-05
677,1.1821777057647704,0.672015908241272,3.64492523765564,0.001717680063797161,0.07197579544782638,,,,,,1.5625e-05
678,1.288670545578003,0.7501728053092956,3.6717334995269777,0.0009717704681679606,0.08517630362510681,,,,,,1.5625e-05
679,1.2871884202957153,0.7081393876075744,3.671523405075073,0.0012522567044943572,0.10532221686840057,,,,,,1.5625e-05
680,1.1599014739990234,0.6500155820846557,3.6393838558197023,0.0011100053577683866,0.07241875410079956,,,,,,1.5625e-05
681,1.289175657749176,0.7491000819206238,3.6442883186340334,0.001496811647899449,0.08707496738433838,,,,,,1.5625e-05
682,1.2291118240356445,0.7100755701065063,3.630801273345947,0.0015329290684312582,0.07721160997450352,,,,,,1.5625e-05
683,1.2892989463806153,0.7391867356300355,3.686525510787964,0.0013156353253871204,0.09007201159000397,,,,,,1.5625e-05
684,1.2056589431762694,0.6945995392799378,3.6536943969726563,0.0006846121007110924,0.0725026741027832,,,,,,1.5625e-05
685,1.2066093826293944,0.6757060718536377,3.6609221820831297,0.0012841983381658793,0.08176344414800406,,,,,,1.5625e-05
686,1.0841894416809081,0.6702358651161194,3.6071768989562987,0.0013218898503109813,0.025956997871398924,,,,,,1.5625e-05
687,1.307587791442871,0.7311253685951233,3.6157833614349366,0.0012075259285047651,0.1068382887840271,,,,,,1.5625e-05
688,1.229754472732544,0.6755806555747986,3.6833162937164308,0.001278886009939015,0.0922816488146782,,,,,,1.5625e-05
689,1.2517209920883179,0.7257029047012329,3.6582536411285402,0.0027970238421112298,0.07869784021377564,,,,,,1.5625e-05
690,1.2698545885086059,0.7758405818939209,3.6254065532684328,0.000802597208879888,0.06533537302911281,,,,,,1.5625e-05
691,1.1368175144195556,0.6719504761695861,3.623595670700073,0.0011037178756669163,0.050701866269111634,,,,,,1.5625e-05
692,1.2086830644607545,0.707083550453186,3.6139394874572752,0.001172875395976007,0.06951632845401765,,,,,,1.5625e-05
693,1.1752820892333984,0.688485845565796,3.6606596336364747,0.0017630162555724383,0.05948361247777939,,,,,,1.5625e-05
694,1.2451082334518433,0.7732333836555481,3.674188558578491,0.0011241042856127024,0.051665944457054136,,,,,,1.5625e-05
695,1.3292857542037964,0.6956986169815064,3.6261846885681153,0.0011979778921231627,0.1348853530883789,,,,,,1.5625e-05
696,1.2613992586135865,0.7431874032020569,3.6665949058532714,0.0013590853959321975,0.07509661281108856,,,,,,1.5625e-05
697,1.140302490234375,0.6849354677200318,3.630787302017212,0.0009364858469925821,0.045675899028778076,,,,,,1.5625e-05
698,1.2072443618774413,0.6880847935676575,3.6441507987976074,0.0008353834017179907,0.07695454740524292,,,,,,1.5625e-05
699,1.1241671876907349,0.6985402154922485,3.5815572185516356,0.0007762147746980191,0.033347504764795304,,,,,,1.5625e-05
700,1.2101669673919677,0.7456854453086853,3.6325178813934325,0.0014827906917780638,0.049873476043343544,,,,,,1.5625e-05
701,1.2731281776428223,0.705931191444397,3.662307279586792,0.0010986341908574104,0.09993381023406983,,,,,,1.5625e-05
702,1.1376533069610595,0.6695299677848816,3.622211082458496,0.0011505768187344075,0.052375839948654176,,,,,,7.8125e-06
703,1.2397803535461427,0.7694841527938843,3.6650753250122072,0.0014768766555935144,0.05115590286254883,,,,,,7.8125e-06
704,1.2198545055389405,0.6961992034912109,3.677617769241333,0.001791020139120519,0.07705125045776368,,,,,,7.8125e-06
705,1.2253739643096924,0.7176004190444947,3.613447355270386,0.0006735189633327536,0.07287763190269471,,,,,,7.8125e-06
706,1.241295705795288,0.6952373142242432,3.6101080989837646,0.0015967958942055703,0.09172538626194,,,,,,7.8125e-06
707,1.3832137804031372,0.7739054179191589,3.625556028366089,0.0006645964381750673,0.12304407596588135,,,,,,7.8125e-06
708,1.2654233961105346,0.648801474571228,3.6462092494964597,0.000952336349291727,0.12552431455254554,,,,,,7.8125e-06
709,1.2364160594940186,0.7470408458709716,3.613256826400757,0.0010792858265340328,0.06348511403799056,,,,,,7.8125e-06
710,1.301651967048645,0.7707030954360962,3.665438009262085,0.002140840612351894,0.08113210725784302,,,,,,7.8125e-06
711,1.1821256599426269,0.6606654996871948,3.618375665664673,0.001726035950705409,0.07894826662540436,,,,,,7.8125e-06
712,1.3177367782592773,0.7842768564224243,3.638787143707275,0.0012879880871623755,0.08414660691469908,,,,,,7.8125e-06
713,1.2455829830169678,0.686808280467987,3.657320152282715,0.0009625106086023152,0.0960400755405426,,,,,,7.8125e-06
714,1.284091453552246,0.7655190906524658,3.638240488052368,0.0014974452164024114,0.0766254448890686,,,,,,7.8125e-06
715,1.2656947154998779,0.7350251317024231,3.6221866035461425,0.0011507163299247622,0.0836500908434391,,,,,,7.8125e-06
716,1.2402936096191406,0.7179154901504516,3.608600151062012,0.0010635125660337509,0.08022729468345642,,,,,,7.8125e-06
717,1.1045077962875367,0.6678130941390992,3.672976984024048,0.0008545305412262678,0.03427123799920082,,,,,,7.8125e-06
718,1.220718578338623,0.709600332736969,3.6451084194183347,0.0014422576501965524,0.07258257246017456,,,,,,7.8125e-06
719,1.2126778059005738,0.7284607186317443,3.6373007564544677,0.0013068841171916573,0.05959005260467529,,,,,,7.8125e-06
720,1.3159585399627685,0.7179958610534668,3.6268602333068847,0.0017793847098946571,0.1167486338019371,,,,,,7.8125e-06
721,1.1152258453369142,0.7003238396644592,3.6631287956237792,0.0008775479709729553,0.02385579824447632,,,,,,7.8125e-06
722,1.2168447008132934,0.6911572074890137,3.6594150428771974,0.0007312964126467705,0.07950735008716583,,,,,,7.8125e-06
723,1.18292595911026,0.679537827014923,3.655403802871704,0.0008826922799926251,0.0684825336933136,,,,,,7.8125e-06
724,1.217920503616333,0.7034470086097717,3.622298166275024,0.0007372210463508964,0.07575322794914245,,,,,,7.8125e-06
725,1.2134162731170655,0.7079604640007019,3.6073339252471923,0.0012378718806430697,0.0717422456741333,,,,,,7.8125e-06
726,1.3241891326904296,0.7348001160621643,3.636125696182251,0.0008205406069755555,0.11247795462608337,,,,,,7.8125e-06
727,1.2538307933807373,0.7058669066429138,3.6169927253723144,0.0008558176606602501,0.09270438569784165,,,,,,7.8125e-06
728,1.3400139532089232,0.7458583006858825,3.637067232131958,0.0015473340970929713,0.11445079433918,,,,,,7.8125e-06
